CODE,DAY-RANGE,HOUR-RANGE,PREPARATION-BUFFER,PREPARATION-TIME,STRATEGY
161827,THURSDAY-THURSDAY,19-21,2,17,OPS_TEMPORARY
161827,THURSDAY-THURSDAY,22-23,2,15,OPS_TEMPORARY
161827,TUESDAY-TUESDAY,0-11,2,13,OPS_TEMPORARY
161827,TUESDAY-TUESDAY,12-14,2,15,OPS_TEMPORARY
161827,TUESDAY-TUESDAY,15-18,2,13,OPS_TEMPORARY
161827,TUESDAY-TUESDAY,19-21,2,17,OPS_TEMPORARY
161827,TUESDAY-TUESDAY,22-23,2,13,OPS_TEMPORARY
161827,WEDNESDAY-WEDNESDAY,0-11,2,14,OPS_TEMPORARY
161827,WEDNESDAY-WEDNESDAY,12-14,2,17,OPS_TEMPORARY
161827,WEDNESDAY-WEDNESDAY,15-18,2,14,OPS_TEMPORARY
161827,WEDNESDAY-WEDNESDAY,19-21,2,17,OPS_TEMPORARY
161827,WEDNESDAY-WEDNESDAY,22-23,2,14,OPS_TEMPORARY
173644,FRIDAY-FRIDAY,0-11,2,12,OPS_TEMPORARY
173644,FRIDAY-FRIDAY,12-14,2,12,OPS_TEMPORARY
173644,FRIDAY-FRIDAY,15-18,2,12,OPS_TEMPORARY
173644,FRIDAY-FRIDAY,19-21,2,12,OPS_TEMPORARY
173644,FRIDAY-FRIDAY,22-23,2,12,OPS_TEMPORARY
173644,MONDAY-MONDAY,0-11,2,12,OPS_TEMPORARY
173644,MONDAY-MONDAY,12-14,2,12,OPS_TEMPORARY
173644,MONDAY-MONDAY,15-18,2,12,OPS_TEMPORARY
173644,MONDAY-MONDAY,19-21,2,12,OPS_TEMPORARY
173644,MONDAY-MONDAY,22-23,2,12,OPS_TEMPORARY
173644,SATURDAY-SATURDAY,0-11,2,12,OPS_TEMPORARY
173644,SATURDAY-SATURDAY,12-14,2,12,OPS_TEMPORARY
173644,SATURDAY-SATURDAY,15-18,2,12,OPS_TEMPORARY
173644,SATURDAY-SATURDAY,19-21,2,12,OPS_TEMPORARY
173644,SATURDAY-SATURDAY,22-23,2,12,OPS_TEMPORARY
173644,SUNDAY-SUNDAY,0-11,2,12,OPS_TEMPORARY
173644,SUNDAY-SUNDAY,12-14,2,12,OPS_TEMPORARY
173644,SUNDAY-SUNDAY,15-18,2,12,OPS_TEMPORARY
173644,SUNDAY-SUNDAY,19-21,2,12,OPS_TEMPORARY
173644,SUNDAY-SUNDAY,22-23,2,12,OPS_TEMPORARY
173644,THURSDAY-THURSDAY,0-11,2,12,OPS_TEMPORARY
173644,THURSDAY-THURSDAY,12-14,2,12,OPS_TEMPORARY
173644,THURSDAY-THURSDAY,15-18,2,12,OPS_TEMPORARY
173644,THURSDAY-THURSDAY,19-21,2,12,OPS_TEMPORARY
173644,THURSDAY-THURSDAY,22-23,2,12,OPS_TEMPORARY
173644,TUESDAY-TUESDAY,0-11,2,12,OPS_TEMPORARY
173644,TUESDAY-TUESDAY,12-14,2,12,OPS_TEMPORARY
173644,TUESDAY-TUESDAY,15-18,2,12,OPS_TEMPORARY
173644,TUESDAY-TUESDAY,19-21,2,12,OPS_TEMPORARY
173644,TUESDAY-TUESDAY,22-23,2,12,OPS_TEMPORARY
173644,WEDNESDAY-WEDNESDAY,0-11,2,12,OPS_TEMPORARY
173644,WEDNESDAY-WEDNESDAY,12-14,2,12,OPS_TEMPORARY
173644,WEDNESDAY-WEDNESDAY,15-18,2,12,OPS_TEMPORARY
173644,WEDNESDAY-WEDNESDAY,19-21,2,12,OPS_TEMPORARY
173644,WEDNESDAY-WEDNESDAY,22-23,2,12,OPS_TEMPORARY
181314,FRIDAY-FRIDAY,0-11,2,14,OPS_TEMPORARY
181314,FRIDAY-FRIDAY,12-14,2,14,OPS_TEMPORARY
181314,FRIDAY-FRIDAY,15-18,2,14,OPS_TEMPORARY
181314,FRIDAY-FRIDAY,19-21,2,14,OPS_TEMPORARY
181314,FRIDAY-FRIDAY,22-23,2,14,OPS_TEMPORARY
181314,MONDAY-MONDAY,0-11,2,14,OPS_TEMPORARY
181314,MONDAY-MONDAY,12-14,2,14,OPS_TEMPORARY
181314,MONDAY-MONDAY,15-18,2,14,OPS_TEMPORARY
181314,MONDAY-MONDAY,19-21,2,14,OPS_TEMPORARY
181314,MONDAY-MONDAY,22-23,2,14,OPS_TEMPORARY
181314,SATURDAY-SATURDAY,0-11,2,14,OPS_TEMPORARY
181314,SATURDAY-SATURDAY,12-14,2,14,OPS_TEMPORARY
181314,SATURDAY-SATURDAY,15-18,2,14,OPS_TEMPORARY
181314,SATURDAY-SATURDAY,19-21,2,14,OPS_TEMPORARY
181314,SATURDAY-SATURDAY,22-23,2,14,OPS_TEMPORARY
181314,SUNDAY-SUNDAY,0-11,2,14,OPS_TEMPORARY
181314,SUNDAY-SUNDAY,12-14,2,14,OPS_TEMPORARY
181314,SUNDAY-SUNDAY,15-18,2,14,OPS_TEMPORARY
181314,SUNDAY-SUNDAY,19-21,2,14,OPS_TEMPORARY
181314,SUNDAY-SUNDAY,22-23,2,14,OPS_TEMPORARY
181314,THURSDAY-THURSDAY,0-11,2,11,OPS_TEMPORARY
181314,THURSDAY-THURSDAY,12-14,2,14,OPS_TEMPORARY
181314,THURSDAY-THURSDAY,15-18,2,11,OPS_TEMPORARY
181314,THURSDAY-THURSDAY,19-21,2,12,OPS_TEMPORARY
181314,THURSDAY-THURSDAY,22-23,2,11,OPS_TEMPORARY
181314,TUESDAY-TUESDAY,0-11,2,14,OPS_TEMPORARY
181314,TUESDAY-TUESDAY,12-14,2,12,OPS_TEMPORARY
181314,TUESDAY-TUESDAY,15-18,2,14,OPS_TEMPORARY
181314,TUESDAY-TUESDAY,19-21,2,13,OPS_TEMPORARY
181314,TUESDAY-TUESDAY,22-23,2,14,OPS_TEMPORARY
181314,WEDNESDAY-WEDNESDAY,0-11,2,12,OPS_TEMPORARY
181314,WEDNESDAY-WEDNESDAY,12-14,2,11,OPS_TEMPORARY
181314,WEDNESDAY-WEDNESDAY,15-18,2,12,OPS_TEMPORARY
181314,WEDNESDAY-WEDNESDAY,19-21,2,12,OPS_TEMPORARY
181314,WEDNESDAY-WEDNESDAY,22-23,2,12,OPS_TEMPORARY
184275,FRIDAY-FRIDAY,0-11,2,12,OPS_TEMPORARY
184275,FRIDAY-FRIDAY,12-14,2,12,OPS_TEMPORARY
184275,FRIDAY-FRIDAY,15-18,2,12,OPS_TEMPORARY
184275,FRIDAY-FRIDAY,19-21,2,12,OPS_TEMPORARY
184275,FRIDAY-FRIDAY,22-23,2,12,OPS_TEMPORARY
184275,MONDAY-MONDAY,0-11,2,12,OPS_TEMPORARY
184275,MONDAY-MONDAY,12-14,2,12,OPS_TEMPORARY
184275,MONDAY-MONDAY,15-18,2,12,OPS_TEMPORARY
184275,MONDAY-MONDAY,19-21,2,12,OPS_TEMPORARY
184275,MONDAY-MONDAY,22-23,2,12,OPS_TEMPORARY
184275,SATURDAY-SATURDAY,0-11,2,12,OPS_TEMPORARY
184275,SATURDAY-SATURDAY,12-14,2,12,OPS_TEMPORARY
184275,SATURDAY-SATURDAY,15-18,2,12,OPS_TEMPORARY
184275,SATURDAY-SATURDAY,19-21,2,12,OPS_TEMPORARY
184275,SATURDAY-SATURDAY,22-23,2,12,OPS_TEMPORARY
184275,SUNDAY-SUNDAY,0-11,2,12,OPS_TEMPORARY
184275,SUNDAY-SUNDAY,12-14,2,12,OPS_TEMPORARY
184275,SUNDAY-SUNDAY,15-18,2,12,OPS_TEMPORARY
184275,SUNDAY-SUNDAY,19-21,2,12,OPS_TEMPORARY
184275,SUNDAY-SUNDAY,22-23,2,12,OPS_TEMPORARY
184275,THURSDAY-THURSDAY,0-11,2,12,OPS_TEMPORARY
184275,THURSDAY-THURSDAY,12-14,2,12,OPS_TEMPORARY
184275,THURSDAY-THURSDAY,15-18,2,12,OPS_TEMPORARY
184275,THURSDAY-THURSDAY,19-21,2,12,OPS_TEMPORARY
184275,THURSDAY-THURSDAY,22-23,2,12,OPS_TEMPORARY
184275,TUESDAY-TUESDAY,0-11,2,12,OPS_TEMPORARY
184275,TUESDAY-TUESDAY,12-14,2,12,OPS_TEMPORARY
184275,TUESDAY-TUESDAY,15-18,2,12,OPS_TEMPORARY
184275,TUESDAY-TUESDAY,19-21,2,12,OPS_TEMPORARY
184275,TUESDAY-TUESDAY,22-23,2,12,OPS_TEMPORARY
184275,WEDNESDAY-WEDNESDAY,0-11,2,12,OPS_TEMPORARY
184275,WEDNESDAY-WEDNESDAY,12-14,2,12,OPS_TEMPORARY
184275,WEDNESDAY-WEDNESDAY,15-18,2,12,OPS_TEMPORARY
184275,WEDNESDAY-WEDNESDAY,19-21,2,12,OPS_TEMPORARY
184275,WEDNESDAY-WEDNESDAY,22-23,2,12,OPS_TEMPORARY
202154,FRIDAY-FRIDAY,0-11,2,15,OPS_TEMPORARY
202154,FRIDAY-FRIDAY,12-14,2,15,OPS_TEMPORARY
202154,FRIDAY-FRIDAY,15-18,2,15,OPS_TEMPORARY
202154,FRIDAY-FRIDAY,19-21,2,15,OPS_TEMPORARY
202154,FRIDAY-FRIDAY,22-23,2,15,OPS_TEMPORARY
202154,MONDAY-MONDAY,0-11,2,15,OPS_TEMPORARY
202154,MONDAY-MONDAY,12-14,2,15,OPS_TEMPORARY
202154,MONDAY-MONDAY,15-18,2,15,OPS_TEMPORARY
202154,MONDAY-MONDAY,19-21,2,15,OPS_TEMPORARY
202154,MONDAY-MONDAY,22-23,2,15,OPS_TEMPORARY
202154,SATURDAY-SATURDAY,0-11,2,15,OPS_TEMPORARY
202154,SATURDAY-SATURDAY,12-14,2,15,OPS_TEMPORARY
202154,SATURDAY-SATURDAY,15-18,2,15,OPS_TEMPORARY
202154,SATURDAY-SATURDAY,19-21,2,15,OPS_TEMPORARY
202154,SATURDAY-SATURDAY,22-23,2,15,OPS_TEMPORARY
202154,SUNDAY-SUNDAY,0-11,2,15,OPS_TEMPORARY
202154,SUNDAY-SUNDAY,12-14,2,15,OPS_TEMPORARY
202154,SUNDAY-SUNDAY,15-18,2,15,OPS_TEMPORARY
202154,SUNDAY-SUNDAY,19-21,2,15,OPS_TEMPORARY
202154,SUNDAY-SUNDAY,22-23,2,15,OPS_TEMPORARY
202154,THURSDAY-THURSDAY,0-11,2,12,OPS_TEMPORARY
202154,THURSDAY-THURSDAY,12-14,2,13,OPS_TEMPORARY
202154,THURSDAY-THURSDAY,15-18,2,12,OPS_TEMPORARY
202154,THURSDAY-THURSDAY,19-21,2,15,OPS_TEMPORARY
202154,THURSDAY-THURSDAY,22-23,2,12,OPS_TEMPORARY
202154,TUESDAY-TUESDAY,0-11,2,15,OPS_TEMPORARY
202154,TUESDAY-TUESDAY,12-14,2,15,OPS_TEMPORARY
202154,TUESDAY-TUESDAY,15-18,2,15,OPS_TEMPORARY
202154,TUESDAY-TUESDAY,19-21,2,15,OPS_TEMPORARY
202154,TUESDAY-TUESDAY,22-23,2,15,OPS_TEMPORARY
202154,WEDNESDAY-WEDNESDAY,0-11,2,12,OPS_TEMPORARY
202154,WEDNESDAY-WEDNESDAY,12-14,2,12,OPS_TEMPORARY
202154,WEDNESDAY-WEDNESDAY,15-18,2,12,OPS_TEMPORARY
202154,WEDNESDAY-WEDNESDAY,19-21,2,13,OPS_TEMPORARY
202154,WEDNESDAY-WEDNESDAY,22-23,2,12,OPS_TEMPORARY
225789,FRIDAY-FRIDAY,0-11,2,12,OPS_TEMPORARY
225789,FRIDAY-FRIDAY,12-14,2,12,OPS_TEMPORARY
225789,FRIDAY-FRIDAY,15-18,2,12,OPS_TEMPORARY
225789,FRIDAY-FRIDAY,19-21,2,12,OPS_TEMPORARY
225789,FRIDAY-FRIDAY,22-23,2,12,OPS_TEMPORARY
225789,MONDAY-MONDAY,0-11,2,11,OPS_TEMPORARY
225789,MONDAY-MONDAY,12-14,2,12,OPS_TEMPORARY
225789,MONDAY-MONDAY,15-18,2,11,OPS_TEMPORARY
225789,MONDAY-MONDAY,19-21,2,12,OPS_TEMPORARY
225789,MONDAY-MONDAY,22-23,2,11,OPS_TEMPORARY
225789,SATURDAY-SATURDAY,0-11,2,12,OPS_TEMPORARY
225789,SATURDAY-SATURDAY,12-14,2,12,OPS_TEMPORARY
225789,SATURDAY-SATURDAY,15-18,2,12,OPS_TEMPORARY
225789,SATURDAY-SATURDAY,19-21,2,12,OPS_TEMPORARY
225789,SATURDAY-SATURDAY,22-23,2,12,OPS_TEMPORARY
225789,SUNDAY-SUNDAY,0-11,2,12,OPS_TEMPORARY
225789,SUNDAY-SUNDAY,12-14,2,12,OPS_TEMPORARY
225789,SUNDAY-SUNDAY,15-18,2,12,OPS_TEMPORARY
225789,SUNDAY-SUNDAY,19-21,2,12,OPS_TEMPORARY
225789,SUNDAY-SUNDAY,22-23,2,12,OPS_TEMPORARY
225789,THURSDAY-THURSDAY,0-11,2,12,OPS_TEMPORARY
225789,THURSDAY-THURSDAY,12-14,2,12,OPS_TEMPORARY
225789,THURSDAY-THURSDAY,15-18,2,12,OPS_TEMPORARY
225789,THURSDAY-THURSDAY,19-21,2,12,OPS_TEMPORARY
225789,THURSDAY-THURSDAY,22-23,2,12,OPS_TEMPORARY
225789,TUESDAY-TUESDAY,0-11,2,12,OPS_TEMPORARY
225789,TUESDAY-TUESDAY,12-14,2,10,OPS_TEMPORARY
225789,TUESDAY-TUESDAY,15-18,2,12,OPS_TEMPORARY
225789,TUESDAY-TUESDAY,19-21,2,12,OPS_TEMPORARY
225789,TUESDAY-TUESDAY,22-23,2,12,OPS_TEMPORARY
225789,WEDNESDAY-WEDNESDAY,0-11,2,12,OPS_TEMPORARY
225789,WEDNESDAY-WEDNESDAY,12-14,2,12,OPS_TEMPORARY
225789,WEDNESDAY-WEDNESDAY,15-18,2,12,OPS_TEMPORARY
225789,WEDNESDAY-WEDNESDAY,19-21,2,12,OPS_TEMPORARY
225789,WEDNESDAY-WEDNESDAY,22-23,2,12,OPS_TEMPORARY
227275,FRIDAY-FRIDAY,0-11,2,11,OPS_TEMPORARY
227275,FRIDAY-FRIDAY,12-14,2,11,OPS_TEMPORARY
227275,FRIDAY-FRIDAY,15-18,2,11,OPS_TEMPORARY
227275,FRIDAY-FRIDAY,19-21,2,11,OPS_TEMPORARY
227275,FRIDAY-FRIDAY,22-23,2,11,OPS_TEMPORARY
227275,MONDAY-MONDAY,0-11,2,11,OPS_TEMPORARY
227275,MONDAY-MONDAY,12-14,2,11,OPS_TEMPORARY
227275,MONDAY-MONDAY,15-18,2,11,OPS_TEMPORARY
227275,MONDAY-MONDAY,19-21,2,11,OPS_TEMPORARY
227275,MONDAY-MONDAY,22-23,2,11,OPS_TEMPORARY
227275,SATURDAY-SATURDAY,0-11,2,11,OPS_TEMPORARY
227275,SATURDAY-SATURDAY,12-14,2,11,OPS_TEMPORARY
227275,SATURDAY-SATURDAY,15-18,2,11,OPS_TEMPORARY
227275,SATURDAY-SATURDAY,19-21,2,11,OPS_TEMPORARY
227275,SATURDAY-SATURDAY,22-23,2,11,OPS_TEMPORARY
227275,SUNDAY-SUNDAY,0-11,2,11,OPS_TEMPORARY
227275,SUNDAY-SUNDAY,12-14,2,11,OPS_TEMPORARY
227275,SUNDAY-SUNDAY,15-18,2,11,OPS_TEMPORARY
227275,SUNDAY-SUNDAY,19-21,2,11,OPS_TEMPORARY
227275,SUNDAY-SUNDAY,22-23,2,11,OPS_TEMPORARY
227275,THURSDAY-THURSDAY,0-11,2,11,OPS_TEMPORARY
227275,THURSDAY-THURSDAY,12-14,2,11,OPS_TEMPORARY
227275,THURSDAY-THURSDAY,15-18,2,11,OPS_TEMPORARY
227275,THURSDAY-THURSDAY,19-21,2,11,OPS_TEMPORARY
227275,THURSDAY-THURSDAY,22-23,2,11,OPS_TEMPORARY
227275,TUESDAY-TUESDAY,0-11,2,11,OPS_TEMPORARY
227275,TUESDAY-TUESDAY,12-14,2,11,OPS_TEMPORARY
227275,TUESDAY-TUESDAY,15-18,2,11,OPS_TEMPORARY
227275,TUESDAY-TUESDAY,19-21,2,11,OPS_TEMPORARY
227275,TUESDAY-TUESDAY,22-23,2,11,OPS_TEMPORARY
227275,WEDNESDAY-WEDNESDAY,0-11,2,11,OPS_TEMPORARY
227275,WEDNESDAY-WEDNESDAY,12-14,2,11,OPS_TEMPORARY
227275,WEDNESDAY-WEDNESDAY,15-18,2,11,OPS_TEMPORARY
227275,WEDNESDAY-WEDNESDAY,19-21,2,11,OPS_TEMPORARY
227275,WEDNESDAY-WEDNESDAY,22-23,2,11,OPS_TEMPORARY
227278,FRIDAY-FRIDAY,0-11,2,12,OPS_TEMPORARY
227278,FRIDAY-FRIDAY,12-14,2,12,OPS_TEMPORARY
227278,FRIDAY-FRIDAY,15-18,2,12,OPS_TEMPORARY
227278,FRIDAY-FRIDAY,19-21,2,12,OPS_TEMPORARY
227278,FRIDAY-FRIDAY,22-23,2,12,OPS_TEMPORARY
227278,MONDAY-MONDAY,0-11,2,12,OPS_TEMPORARY
227278,MONDAY-MONDAY,12-14,2,12,OPS_TEMPORARY
227278,MONDAY-MONDAY,15-18,2,12,OPS_TEMPORARY
227278,MONDAY-MONDAY,19-21,2,12,OPS_TEMPORARY
227278,MONDAY-MONDAY,22-23,2,12,OPS_TEMPORARY
227278,SATURDAY-SATURDAY,0-11,2,12,OPS_TEMPORARY
227278,SATURDAY-SATURDAY,12-14,2,12,OPS_TEMPORARY
227278,SATURDAY-SATURDAY,15-18,2,12,OPS_TEMPORARY
227278,SATURDAY-SATURDAY,19-21,2,12,OPS_TEMPORARY
227278,SATURDAY-SATURDAY,22-23,2,12,OPS_TEMPORARY
227278,SUNDAY-SUNDAY,0-11,2,12,OPS_TEMPORARY
227278,SUNDAY-SUNDAY,12-14,2,12,OPS_TEMPORARY
227278,SUNDAY-SUNDAY,15-18,2,12,OPS_TEMPORARY
227278,SUNDAY-SUNDAY,19-21,2,12,OPS_TEMPORARY
227278,SUNDAY-SUNDAY,22-23,2,12,OPS_TEMPORARY
227278,THURSDAY-THURSDAY,0-11,2,12,OPS_TEMPORARY
227278,THURSDAY-THURSDAY,12-14,2,12,OPS_TEMPORARY
227278,THURSDAY-THURSDAY,15-18,2,12,OPS_TEMPORARY
227278,THURSDAY-THURSDAY,19-21,2,12,OPS_TEMPORARY
227278,THURSDAY-THURSDAY,22-23,2,12,OPS_TEMPORARY
227278,TUESDAY-TUESDAY,0-11,2,12,OPS_TEMPORARY
227278,TUESDAY-TUESDAY,12-14,2,12,OPS_TEMPORARY
227278,TUESDAY-TUESDAY,15-18,2,12,OPS_TEMPORARY
227278,TUESDAY-TUESDAY,19-21,2,12,OPS_TEMPORARY
227278,TUESDAY-TUESDAY,22-23,2,12,OPS_TEMPORARY
227278,WEDNESDAY-WEDNESDAY,0-11,2,12,OPS_TEMPORARY
227278,WEDNESDAY-WEDNESDAY,12-14,2,12,OPS_TEMPORARY
227278,WEDNESDAY-WEDNESDAY,15-18,2,12,OPS_TEMPORARY
227278,WEDNESDAY-WEDNESDAY,19-21,2,12,OPS_TEMPORARY
227278,WEDNESDAY-WEDNESDAY,22-23,2,12,OPS_TEMPORARY
290535,FRIDAY-FRIDAY,0-11,2,11,OPS_TEMPORARY
290535,FRIDAY-FRIDAY,12-14,2,11,OPS_TEMPORARY
290535,FRIDAY-FRIDAY,15-18,2,11,OPS_TEMPORARY
290535,FRIDAY-FRIDAY,19-21,2,11,OPS_TEMPORARY
290535,FRIDAY-FRIDAY,22-23,2,11,OPS_TEMPORARY
290535,MONDAY-MONDAY,0-11,2,11,OPS_TEMPORARY
290535,MONDAY-MONDAY,12-14,2,11,OPS_TEMPORARY
290535,MONDAY-MONDAY,15-18,2,11,OPS_TEMPORARY
290535,MONDAY-MONDAY,19-21,2,11,OPS_TEMPORARY
290535,MONDAY-MONDAY,22-23,2,11,OPS_TEMPORARY
290535,SATURDAY-SATURDAY,0-11,2,11,OPS_TEMPORARY
290535,SATURDAY-SATURDAY,12-14,2,11,OPS_TEMPORARY
290535,SATURDAY-SATURDAY,15-18,2,11,OPS_TEMPORARY
290535,SATURDAY-SATURDAY,19-21,2,11,OPS_TEMPORARY
290535,SATURDAY-SATURDAY,22-23,2,11,OPS_TEMPORARY
290535,SUNDAY-SUNDAY,0-11,2,11,OPS_TEMPORARY
290535,SUNDAY-SUNDAY,12-14,2,11,OPS_TEMPORARY
290535,SUNDAY-SUNDAY,15-18,2,11,OPS_TEMPORARY
290535,SUNDAY-SUNDAY,19-21,2,11,OPS_TEMPORARY
290535,SUNDAY-SUNDAY,22-23,2,11,OPS_TEMPORARY
290535,THURSDAY-THURSDAY,0-11,2,10,OPS_TEMPORARY
290535,THURSDAY-THURSDAY,12-14,2,11,OPS_TEMPORARY
290535,THURSDAY-THURSDAY,15-18,2,10,OPS_TEMPORARY
290535,THURSDAY-THURSDAY,19-21,2,11,OPS_TEMPORARY
290535,THURSDAY-THURSDAY,22-23,2,10,OPS_TEMPORARY
290535,TUESDAY-TUESDAY,0-11,2,11,OPS_TEMPORARY
290535,TUESDAY-TUESDAY,12-14,2,11,OPS_TEMPORARY
290535,TUESDAY-TUESDAY,15-18,2,11,OPS_TEMPORARY
290535,TUESDAY-TUESDAY,19-21,2,11,OPS_TEMPORARY
290535,TUESDAY-TUESDAY,22-23,2,11,OPS_TEMPORARY
290535,WEDNESDAY-WEDNESDAY,0-11,2,9,OPS_TEMPORARY
290535,WEDNESDAY-WEDNESDAY,12-14,2,11,OPS_TEMPORARY
290535,WEDNESDAY-WEDNESDAY,15-18,2,9,OPS_TEMPORARY
290535,WEDNESDAY-WEDNESDAY,19-21,2,11,OPS_TEMPORARY
290535,WEDNESDAY-WEDNESDAY,22-23,2,9,OPS_TEMPORARY
308068,FRIDAY-FRIDAY,0-11,2,7,OPS_TEMPORARY
308068,FRIDAY-FRIDAY,12-14,2,8,OPS_TEMPORARY
308068,FRIDAY-FRIDAY,15-18,2,7,OPS_TEMPORARY
308068,FRIDAY-FRIDAY,19-21,2,8,OPS_TEMPORARY
308068,FRIDAY-FRIDAY,22-23,2,7,OPS_TEMPORARY
308068,MONDAY-MONDAY,0-11,2,8,OPS_TEMPORARY
308068,MONDAY-MONDAY,12-14,2,8,OPS_TEMPORARY
308068,MONDAY-MONDAY,15-18,2,8,OPS_TEMPORARY
308068,MONDAY-MONDAY,19-21,2,8,OPS_TEMPORARY
308068,MONDAY-MONDAY,22-23,2,8,OPS_TEMPORARY
308068,SATURDAY-SATURDAY,0-11,2,8,OPS_TEMPORARY
308068,SATURDAY-SATURDAY,12-14,2,8,OPS_TEMPORARY
308068,SATURDAY-SATURDAY,15-18,2,8,OPS_TEMPORARY
308068,SATURDAY-SATURDAY,19-21,2,8,OPS_TEMPORARY
308068,SATURDAY-SATURDAY,22-23,2,8,OPS_TEMPORARY
308068,SUNDAY-SUNDAY,0-11,2,8,OPS_TEMPORARY
308068,SUNDAY-SUNDAY,12-14,2,8,OPS_TEMPORARY
308068,SUNDAY-SUNDAY,15-18,2,8,OPS_TEMPORARY
308068,SUNDAY-SUNDAY,19-21,2,8,OPS_TEMPORARY
308068,SUNDAY-SUNDAY,22-23,2,8,OPS_TEMPORARY
308068,THURSDAY-THURSDAY,0-11,2,8,OPS_TEMPORARY
308068,THURSDAY-THURSDAY,12-14,2,8,OPS_TEMPORARY
308068,THURSDAY-THURSDAY,15-18,2,8,OPS_TEMPORARY
308068,THURSDAY-THURSDAY,19-21,2,8,OPS_TEMPORARY
308068,THURSDAY-THURSDAY,22-23,2,8,OPS_TEMPORARY
308068,TUESDAY-TUESDAY,0-11,2,6,OPS_TEMPORARY
308068,TUESDAY-TUESDAY,12-14,2,8,OPS_TEMPORARY
308068,TUESDAY-TUESDAY,15-18,2,6,OPS_TEMPORARY
308068,TUESDAY-TUESDAY,19-21,2,8,OPS_TEMPORARY
308068,TUESDAY-TUESDAY,22-23,2,6,OPS_TEMPORARY
308068,WEDNESDAY-WEDNESDAY,0-11,2,5,OPS_TEMPORARY
308068,WEDNESDAY-WEDNESDAY,12-14,2,8,OPS_TEMPORARY
308068,WEDNESDAY-WEDNESDAY,15-18,2,5,OPS_TEMPORARY
308068,WEDNESDAY-WEDNESDAY,19-21,2,8,OPS_TEMPORARY
308068,WEDNESDAY-WEDNESDAY,22-23,2,5,OPS_TEMPORARY
320346,FRIDAY-FRIDAY,0-11,2,12,OPS_TEMPORARY
320346,FRIDAY-FRIDAY,12-14,2,12,OPS_TEMPORARY
320346,FRIDAY-FRIDAY,15-18,2,12,OPS_TEMPORARY
320346,FRIDAY-FRIDAY,19-21,2,12,OPS_TEMPORARY
320346,FRIDAY-FRIDAY,22-23,2,12,OPS_TEMPORARY
320346,MONDAY-MONDAY,0-11,2,7,OPS_TEMPORARY
320346,MONDAY-MONDAY,12-14,2,11,OPS_TEMPORARY
320346,MONDAY-MONDAY,15-18,2,7,OPS_TEMPORARY
320346,MONDAY-MONDAY,19-21,2,7,OPS_TEMPORARY
320346,MONDAY-MONDAY,22-23,2,7,OPS_TEMPORARY
320346,SATURDAY-SATURDAY,0-11,2,12,OPS_TEMPORARY
320346,SATURDAY-SATURDAY,12-14,2,12,OPS_TEMPORARY
320346,SATURDAY-SATURDAY,15-18,2,12,OPS_TEMPORARY
320346,SATURDAY-SATURDAY,19-21,2,12,OPS_TEMPORARY
320346,SATURDAY-SATURDAY,22-23,2,12,OPS_TEMPORARY
320346,SUNDAY-SUNDAY,0-11,2,12,OPS_TEMPORARY
320346,SUNDAY-SUNDAY,12-14,2,12,OPS_TEMPORARY
320346,SUNDAY-SUNDAY,15-18,2,12,OPS_TEMPORARY
320346,SUNDAY-SUNDAY,19-21,2,12,OPS_TEMPORARY
320346,SUNDAY-SUNDAY,22-23,2,12,OPS_TEMPORARY
320346,THURSDAY-THURSDAY,0-11,2,7,OPS_TEMPORARY
320346,THURSDAY-THURSDAY,12-14,2,7,OPS_TEMPORARY
320346,THURSDAY-THURSDAY,15-18,2,7,OPS_TEMPORARY
320346,THURSDAY-THURSDAY,19-21,2,7,OPS_TEMPORARY
320346,THURSDAY-THURSDAY,22-23,2,7,OPS_TEMPORARY
320346,TUESDAY-TUESDAY,0-11,2,7,OPS_TEMPORARY
320346,TUESDAY-TUESDAY,12-14,2,7,OPS_TEMPORARY
320346,TUESDAY-TUESDAY,15-18,2,7,OPS_TEMPORARY
320346,TUESDAY-TUESDAY,19-21,2,7,OPS_TEMPORARY
320346,TUESDAY-TUESDAY,22-23,2,7,OPS_TEMPORARY
320346,WEDNESDAY-WEDNESDAY,0-11,2,7,OPS_TEMPORARY
320346,WEDNESDAY-WEDNESDAY,12-14,2,7,OPS_TEMPORARY
320346,WEDNESDAY-WEDNESDAY,15-18,2,7,OPS_TEMPORARY
320346,WEDNESDAY-WEDNESDAY,19-21,2,7,OPS_TEMPORARY
320346,WEDNESDAY-WEDNESDAY,22-23,2,7,OPS_TEMPORARY
335169,FRIDAY-FRIDAY,0-11,2,16,OPS_TEMPORARY
335169,FRIDAY-FRIDAY,12-14,2,16,OPS_TEMPORARY
335169,FRIDAY-FRIDAY,15-18,2,16,OPS_TEMPORARY
335169,FRIDAY-FRIDAY,19-21,2,16,OPS_TEMPORARY
335169,FRIDAY-FRIDAY,22-23,2,16,OPS_TEMPORARY
335169,MONDAY-MONDAY,0-11,2,16,OPS_TEMPORARY
335169,MONDAY-MONDAY,12-14,2,15,OPS_TEMPORARY
335169,MONDAY-MONDAY,15-18,2,16,OPS_TEMPORARY
335169,MONDAY-MONDAY,19-21,2,16,OPS_TEMPORARY
335169,MONDAY-MONDAY,22-23,2,16,OPS_TEMPORARY
335169,SATURDAY-SATURDAY,0-11,2,16,OPS_TEMPORARY
